subject_id,branch_id,n_A_resolved,n_A_blocked,n_A_unreached,n_B_resolved,n_B_blocked,n_B_unreached,A_resolved_trials,A_blocked_trials,B_resolved_trials,B_blocked_trials,p_A_blocked,p_B_blocked,prob_div,avg_dur_A,avg_dur_B,dur_div,avg_hits_A,avg_hits_B,hit_div,hypothesis_label,template_id
14,5864,8,1,1,10,0,0,"[1, 3, 4, 5, 6, 8, 9, 10]",[7],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1111111111111111,0.0,-0.1111111111111111,5.555555555555555,2.1,-3.4555555555555553,2.6666666666666665,219.7,-217.03333333333333,,
14,5865,0,8,2,10,0,0,[],"[1, 3, 4, 5, 6, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],1.0,0.0,-1.0,17.0,2.2,-14.8,0.0,32.1,-32.1,,
14,5866,8,2,0,10,0,0,"[1, 2, 4, 6, 7, 8, 9, 10]","[3, 5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,7.6,0.9,-6.699999999999999,4.6,102.9,-98.30000000000001,,
14,5867,7,3,0,0,10,0,"[2, 4, 5, 6, 7, 8, 9]","[1, 3, 10]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.3,1.0,0.7,15.4,24.0,8.6,3.7,0.0,3.7,,
14,5868,8,2,0,0,10,0,"[2, 4, 5, 6, 7, 8, 9, 10]","[1, 3]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.2,1.0,0.8,14.3,24.0,9.7,72.2,0.0,72.2,,
14,5870,7,3,0,9,1,0,"[1, 3, 5, 7, 8, 9, 10]","[2, 4, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",[10],0.3,0.1,-0.19999999999999998,8.6,10.4,1.8000000000000007,1.0,5.8,-4.8,,
14,5871,8,2,0,10,0,0,"[1, 3, 4, 5, 7, 8, 9, 10]","[2, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,7.8,5.8,-2.0,1.3,12.9,-11.6,,
14,5873,7,3,0,9,1,0,"[1, 3, 5, 7, 8, 9, 10]","[2, 4, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",[10],0.3,0.1,-0.19999999999999998,8.6,10.4,1.8000000000000007,1.0,5.8,-4.8,,
14,5875,6,4,0,9,1,0,"[1, 2, 3, 4, 6, 9]","[5, 7, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 10]",[9],0.4,0.1,-0.30000000000000004,8.4,9.4,1.0,0.7,8.8,-8.100000000000001,,
14,5876,5,1,4,5,4,1,"[1, 2, 3, 6, 9]",[4],"[2, 3, 5, 6, 8]","[1, 4, 7, 10]",0.16666666666666666,0.4444444444444444,0.2777777777777778,5.333333333333333,7.222222222222222,1.8888888888888893,0.8333333333333334,1.3333333333333333,-0.4999999999999999,,
14,5877,5,1,4,5,4,1,"[1, 2, 3, 6, 9]",[4],"[2, 3, 5, 6, 8]","[1, 4, 7, 10]",0.16666666666666666,0.4444444444444444,0.2777777777777778,5.333333333333333,7.222222222222222,1.8888888888888893,0.8333333333333334,0.6666666666666666,0.16666666666666674,,
14,5878,1,9,0,2,8,0,[4],"[1, 2, 3, 5, 6, 7, 8, 9, 10]","[5, 10]","[1, 2, 3, 4, 6, 7, 8, 9]",0.9,0.8,-0.09999999999999998,19.6,20.0,0.3999999999999986,0.1,0.7,-0.6,,
14,5879,3,7,0,7,3,0,"[3, 4, 10]","[1, 2, 5, 6, 7, 8, 9]","[1, 2, 3, 4, 6, 9, 10]","[5, 7, 8]",0.7,0.3,-0.39999999999999997,18.2,11.7,-6.5,0.3,5.0,-4.7,,
14,5880,8,2,0,10,0,0,"[1, 2, 4, 5, 7, 8, 9, 10]","[3, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,5.0,0.8,-4.2,6.1,103.1,-97.0,,
14,5881,6,4,0,9,1,0,"[1, 2, 3, 6, 9, 10]","[4, 5, 7, 8]","[1, 2, 4, 5, 6, 7, 8, 9, 10]",[3],0.4,0.1,-0.30000000000000004,9.9,4.2,-5.7,1.2,31.4,-30.2,,
14,5883,6,4,0,10,0,0,"[2, 3, 4, 6, 8, 10]","[1, 5, 7, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,7.4,0.6,-6.800000000000001,1.5,85.3,-83.8,,
14,5884,9,1,0,10,0,0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",[8],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1,0.0,-0.1,2.7,0.5,-2.2,5.1,177.6,-172.5,,
14,5885,6,4,0,10,0,0,"[1, 3, 4, 5, 6, 10]","[2, 7, 8, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,9.6,1.5,-8.1,1.5,47.4,-45.9,,
14,5886,3,3,4,4,6,0,"[1, 3, 6]","[4, 5, 10]","[1, 3, 5, 7]","[2, 4, 6, 8, 9, 10]",0.5,0.6,0.09999999999999998,11.5,15.6,4.1,0.5,1.3,-0.8,,
14,5887,1,5,4,5,5,0,[3],"[1, 4, 5, 6, 10]","[2, 3, 4, 6, 9]","[1, 5, 7, 8, 10]",0.8333333333333334,0.5,-0.33333333333333337,17.333333333333332,15.2,-2.133333333333333,0.16666666666666666,3.0,-2.8333333333333335,,
14,5888,7,3,0,10,0,0,"[1, 3, 4, 5, 6, 9, 10]","[2, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,8.0,0.5,-7.5,2.3,69.2,-66.9,,
14,5890,3,4,3,10,0,0,"[1, 9, 10]","[3, 4, 5, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5714285714285714,0.0,-0.5714285714285714,12.285714285714286,5.5,-6.7857142857142865,0.5714285714285714,21.7,-21.128571428571426,,
14,5891,3,4,3,10,0,0,"[4, 6, 9]","[1, 3, 5, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5714285714285714,0.0,-0.5714285714285714,10.428571428571429,2.8,-7.628571428571429,2.7142857142857144,40.5,-37.785714285714285,,
14,5893,7,3,0,9,1,0,"[1, 2, 4, 7, 8, 9, 10]","[3, 5, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",[10],0.3,0.1,-0.19999999999999998,10.0,8.7,-1.3000000000000007,1.5,16.3,-14.8,,
14,5894,1,6,3,5,4,1,[4],"[1, 2, 7, 8, 9, 10]","[1, 3, 5, 6, 8]","[2, 4, 7, 9]",0.8571428571428571,0.4444444444444444,-0.4126984126984127,16.857142857142858,7.777777777777778,-9.079365079365079,0.14285714285714285,5.222222222222222,-5.079365079365079,,
14,5895,1,0,9,4,1,5,[4],[],"[1, 3, 6, 8]",[5],0.0,0.2,0.2,0.0,3.6,3.6,1.0,8.2,-7.199999999999999,,
14,5896,0,1,9,4,1,5,[],[4],"[1, 3, 5, 8]",[6],1.0,0.2,-0.8,7.0,4.4,-2.5999999999999996,0.0,1.2,-1.2,,
14,5897,0,7,3,4,5,1,[],"[1, 2, 4, 7, 8, 9, 10]","[1, 3, 5, 8]","[2, 4, 6, 7, 9]",1.0,0.5555555555555556,-0.4444444444444444,17.857142857142858,10.222222222222221,-7.634920634920636,0.0,0.6666666666666666,-0.6666666666666666,,
14,5898,3,4,3,6,3,1,"[2, 4, 9]","[1, 7, 8, 10]","[1, 3, 4, 5, 6, 8]","[2, 7, 9]",0.5714285714285714,0.3333333333333333,-0.23809523809523808,12.0,7.444444444444445,-4.555555555555555,0.7142857142857143,3.0,-2.2857142857142856,,
14,5899,1,2,7,1,5,4,[2],"[4, 9]",[3],"[1, 4, 5, 6, 8]",0.6666666666666666,0.8333333333333334,0.16666666666666674,6.333333333333333,10.666666666666666,4.333333333333333,0.3333333333333333,0.8333333333333334,-0.5,,
14,5900,0,7,3,4,5,1,[],"[1, 2, 4, 7, 8, 9, 10]","[1, 3, 5, 8]","[2, 4, 6, 7, 9]",1.0,0.5555555555555556,-0.4444444444444444,17.857142857142858,10.222222222222221,-7.634920634920636,0.0,0.6666666666666666,-0.6666666666666666,,
14,5901,9,1,0,10,0,0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",[8],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1,0.0,-0.1,3.1,0.2,-2.9,2.4,69.3,-66.89999999999999,,
14,5902,6,4,0,10,0,0,"[3, 6, 7, 8, 9, 10]","[1, 2, 4, 5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,9.1,0.0,-9.1,4.4,137.9,-133.5,,
14,5903,9,1,0,10,0,0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",[8],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1,0.0,-0.1,1.9,0.1,-1.7999999999999998,8.3,214.9,-206.6,,
14,5905,9,1,0,8,2,0,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",[4],"[2, 3, 5, 6, 7, 8, 9, 10]","[1, 4]",0.1,0.2,0.1,4.2,7.9,3.7,6.2,10.7,-4.499999999999999,,
14,5907,9,1,0,10,0,0,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",[7],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1,0.0,-0.1,7.1,5.7,-1.3999999999999995,6.6,7.8,-1.2000000000000002,,
14,5908,2,8,0,1,9,0,"[1, 4]","[2, 3, 5, 6, 7, 8, 9, 10]",[10],"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8,0.9,0.09999999999999998,19.6,23.1,3.5,0.2,0.1,0.1,,
14,5909,7,3,0,10,0,0,"[1, 2, 4, 5, 6, 9, 10]","[3, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,9.0,0.2,-8.8,2.4,187.6,-185.2,,
14,5911,7,3,0,10,0,0,"[1, 2, 3, 6, 7, 9, 10]","[4, 5, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,11.1,1.2,-9.9,2.4,128.1,-125.69999999999999,,
14,5912,7,3,0,10,0,0,"[1, 2, 3, 6, 7, 9, 10]","[4, 5, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,10.3,2.9,-7.4,0.9,23.2,-22.3,,
14,5913,5,5,0,10,0,0,"[2, 4, 6, 7, 10]","[1, 3, 5, 8, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,13.6,3.0,-10.6,0.5,30.9,-30.4,,
14,5914,5,5,0,10,0,0,"[1, 2, 6, 7, 9]","[3, 4, 5, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,14.0,3.0,-11.0,0.9,52.6,-51.7,,
14,5915,1,4,5,7,3,0,[7],"[1, 2, 6, 9]","[1, 2, 3, 4, 6, 7, 10]","[5, 8, 9]",0.8,0.3,-0.5,13.2,12.7,-0.5,0.2,4.1,-3.8999999999999995,,
14,5916,1,4,5,7,3,0,[7],"[1, 2, 6, 9]","[1, 2, 3, 4, 6, 7, 10]","[5, 8, 9]",0.8,0.3,-0.5,13.2,12.7,-0.5,0.2,4.1,-3.8999999999999995,,
14,5917,9,1,0,10,0,0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",[8],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1,0.0,-0.1,5.4,0.0,-5.4,6.1,399.6,-393.5,,
14,5918,7,3,0,10,0,0,"[1, 2, 3, 6, 7, 9, 10]","[4, 5, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,11.1,1.2,-9.9,3.4,184.5,-181.1,,
14,5919,8,2,0,10,0,0,"[1, 2, 4, 6, 7, 8, 9, 10]","[3, 5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,6.4,0.0,-6.4,2.1,117.9,-115.80000000000001,,
14,5920,5,5,0,10,0,0,"[1, 3, 5, 6, 7]","[2, 4, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,12.0,1.5,-10.5,1.2,98.2,-97.0,,
14,5921,0,5,5,3,7,0,[],"[1, 3, 5, 6, 7]","[1, 6, 9]","[2, 3, 4, 5, 7, 8, 10]",1.0,0.7,-0.30000000000000004,18.6,19.2,0.5999999999999979,0.0,1.6,-1.6,,
14,5922,3,7,0,10,0,0,"[2, 4, 6]","[1, 3, 5, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.7,0.0,-0.7,18.1,0.9,-17.200000000000003,1.4,71.0,-69.6,,
14,5923,9,1,0,10,0,0,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",[5],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1,0.0,-0.1,3.6,3.1,-0.5,6.7,13.1,-6.3999999999999995,,
14,5924,8,2,0,9,1,0,"[1, 3, 4, 5, 6, 7, 9, 10]","[2, 8]","[1, 2, 3, 5, 6, 7, 8, 9, 10]",[4],0.2,0.1,-0.1,6.5,6.4,-0.09999999999999964,3.3,25.6,-22.3,,
14,5925,6,4,0,10,0,0,"[2, 3, 5, 6, 9, 10]","[1, 4, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,9.8,3.0,-6.800000000000001,3.3,80.1,-76.8,,
14,5926,8,2,0,10,0,0,"[1, 2, 3, 4, 6, 7, 9, 10]","[5, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,7.9,3.3,-4.6000000000000005,1.8,46.5,-44.7,,
14,5927,9,1,0,10,0,0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",[8],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1,0.0,-0.1,4.6,1.8,-2.8,3.4,27.2,-23.8,,
14,5928,5,5,0,10,0,0,"[1, 4, 5, 8, 10]","[2, 3, 6, 7, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,13.7,1.1,-12.6,1.0,45.0,-44.0,,
14,5929,7,3,0,10,0,0,"[1, 2, 4, 6, 8, 9, 10]","[3, 5, 7]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,11.5,3.7,-7.8,1.9,57.5,-55.6,,
14,5930,5,5,0,10,0,0,"[3, 7, 8, 9, 10]","[1, 2, 4, 5, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,13.1,1.6,-11.5,2.8,98.5,-95.7,,
14,5931,4,6,0,10,0,0,"[1, 3, 4, 10]","[2, 5, 6, 7, 8, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.6,0.0,-0.6,16.2,5.4,-10.799999999999999,1.0,28.5,-27.5,,
14,5932,3,7,0,9,1,0,"[1, 7, 8]","[2, 3, 4, 5, 6, 9, 10]","[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],0.7,0.1,-0.6,17.2,7.5,-9.7,0.4,13.8,-13.4,,
14,5934,6,4,0,9,1,0,"[1, 2, 4, 7, 8, 9]","[3, 5, 6, 10]","[1, 2, 3, 4, 5, 6, 8, 9, 10]",[7],0.4,0.1,-0.30000000000000004,9.5,7.8,-1.7000000000000002,0.9,4.8,-3.9,,
14,5936,5,5,0,10,0,0,"[1, 6, 7, 8, 10]","[2, 3, 4, 5, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,14.7,5.0,-9.7,0.6,37.3,-36.699999999999996,,
14,5937,5,5,0,9,1,0,"[1, 4, 7, 8, 10]","[2, 3, 5, 6, 9]","[1, 2, 3, 5, 6, 7, 8, 9, 10]",[4],0.5,0.1,-0.4,13.8,10.3,-3.5,0.5,7.9,-7.4,,
14,5938,9,1,0,10,0,0,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1,0.0,-0.1,7.5,1.3,-6.2,5.9,168.7,-162.79999999999998,,
14,5939,7,3,0,10,0,0,"[1, 3, 4, 7, 8, 9, 10]","[2, 5, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,9.1,1.5,-7.6,2.2,72.8,-70.6,,
14,5940,3,7,0,10,0,0,"[1, 3, 9]","[2, 4, 5, 6, 7, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.7,0.0,-0.7,15.9,5.8,-10.100000000000001,0.6,27.9,-27.299999999999997,,
14,5941,4,6,0,10,0,0,"[1, 3, 7, 9]","[2, 4, 5, 6, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.6,0.0,-0.6,13.8,2.6,-11.200000000000001,0.7,36.0,-35.3,,
14,5942,3,7,0,10,0,0,"[1, 3, 9]","[2, 4, 5, 6, 7, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.7,0.0,-0.7,15.9,5.8,-10.100000000000001,0.6,25.5,-24.9,,
14,5943,1,2,7,7,3,0,[1],"[3, 9]","[2, 3, 4, 7, 8, 9, 10]","[1, 5, 6]",0.6666666666666666,0.3,-0.36666666666666664,12.666666666666666,9.5,-3.166666666666666,0.3333333333333333,5.9,-5.566666666666667,,
14,5944,3,7,0,10,0,0,"[1, 3, 9]","[2, 4, 5, 6, 7, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.7,0.0,-0.7,15.9,5.9,-10.0,0.5,19.6,-19.1,,
14,5945,1,2,7,9,1,0,[9],"[1, 3]","[1, 3, 4, 5, 6, 7, 8, 9, 10]",[2],0.6666666666666666,0.1,-0.5666666666666667,13.333333333333334,2.3,-11.033333333333335,0.3333333333333333,15.4,-15.066666666666666,,
14,5946,3,7,0,9,1,0,"[1, 3, 9]","[2, 4, 5, 6, 7, 8, 10]","[1, 2, 3, 4, 5, 6, 8, 9, 10]",[7],0.7,0.1,-0.6,15.9,12.4,-3.5,0.4,4.2,-3.8000000000000003,,
14,5947,9,1,0,10,0,0,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.1,0.0,-0.1,9.4,1.3,-8.1,6.2,195.8,-189.60000000000002,,
14,5948,6,3,1,10,0,0,"[1, 2, 3, 7, 8, 10]","[4, 5, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3333333333333333,0.0,-0.3333333333333333,8.444444444444445,0.9,-7.544444444444444,4.111111111111111,85.8,-81.68888888888888,,
14,5949,6,4,0,10,0,0,"[1, 2, 3, 7, 8, 10]","[4, 5, 6, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,17.0,2.2,-14.8,1.5,47.0,-45.5,,
14,5950,3,3,4,10,0,0,"[3, 7, 10]","[1, 2, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,9.833333333333334,4.7,-5.133333333333334,0.5,27.1,-26.6,,
14,5951,8,2,0,0,10,0,"[2, 4, 5, 6, 7, 8, 9, 10]","[1, 3]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.2,1.0,0.8,14.8,24.0,9.2,5.7,0.0,5.7,,
14,5952,4,6,0,10,0,0,"[1, 6, 7, 9]","[2, 3, 4, 5, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.6,0.0,-0.6,15.7,3.6,-12.1,1.6,21.1,-19.5,,
14,5953,4,6,0,10,0,0,"[3, 4, 6, 8]","[1, 2, 5, 7, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.6,0.0,-0.6,14.5,1.3,-13.2,0.5,47.8,-47.3,,
14,5954,4,6,0,10,0,0,"[1, 2, 5, 6]","[3, 4, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.6,0.0,-0.6,14.2,3.3,-10.899999999999999,0.4,18.3,-17.900000000000002,,
14,5955,3,7,0,10,0,0,"[2, 3, 5]","[1, 4, 6, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.7,0.0,-0.7,15.2,1.7,-13.5,0.4,52.0,-51.6,,
14,5956,8,2,0,10,0,0,"[1, 2, 3, 5, 6, 7, 9, 10]","[4, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,9.6,0.8,-8.799999999999999,2.2,68.7,-66.5,,
14,5957,6,4,0,10,0,0,"[1, 2, 6, 7, 8, 9]","[3, 4, 5, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,10.5,1.1,-9.4,1.7,61.0,-59.3,,
14,5958,2,8,0,10,0,0,"[1, 3]","[2, 4, 5, 6, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.8,0.0,-0.8,17.3,2.8,-14.5,0.3,15.5,-15.2,,
14,5959,7,3,0,10,0,0,"[1, 2, 3, 5, 6, 9, 10]","[4, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,8.8,1.6,-7.200000000000001,2.0,24.2,-22.2,,
14,5960,7,3,0,10,0,0,"[1, 2, 4, 6, 7, 8, 9]","[3, 5, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,7.9,3.0,-4.9,1.5,23.6,-22.1,,
14,5961,8,2,0,10,0,0,"[2, 3, 5, 6, 7, 8, 9, 10]","[1, 4]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,6.6,0.9,-5.699999999999999,9.4,109.0,-99.6,,
14,5962,3,7,0,10,0,0,"[4, 8, 9]","[1, 2, 3, 5, 6, 7, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.7,0.0,-0.7,17.1,2.4,-14.700000000000001,0.7,49.7,-49.0,,
14,5963,7,3,0,10,0,0,"[1, 2, 3, 5, 6, 9, 10]","[4, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,9.3,0.5,-8.8,3.4,175.1,-171.7,,
14,5964,7,3,0,10,0,0,"[1, 2, 3, 5, 6, 7, 9]","[4, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,8.2,0.1,-8.1,1.7,143.5,-141.8,,
14,5965,7,3,0,10,0,0,"[1, 2, 3, 5, 6, 9, 10]","[4, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.3,0.0,-0.3,7.2,0.3,-6.9,3.9,226.0,-222.1,,
14,5966,5,5,0,10,0,0,"[2, 3, 6, 9, 10]","[1, 4, 5, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,15.0,0.3,-14.7,2.4,171.2,-168.79999999999998,,
14,5967,5,5,0,10,0,0,"[1, 3, 5, 6, 9]","[2, 4, 7, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,11.4,5.9,-5.5,0.6,15.3,-14.700000000000001,,
14,5968,1,9,0,10,0,0,[6],"[1, 2, 3, 4, 5, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.9,0.0,-0.9,19.1,4.6,-14.500000000000002,0.1,13.6,-13.5,,
14,5969,6,4,0,10,0,0,"[2, 3, 5, 6, 9, 10]","[1, 4, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,10.5,4.0,-6.5,0.8,25.9,-25.099999999999998,,
14,5970,0,7,3,8,2,0,[],"[1, 2, 3, 5, 6, 9, 10]","[1, 2, 5, 6, 7, 8, 9, 10]","[3, 4]",1.0,0.2,-0.8,19.285714285714285,13.3,-5.985714285714284,0.0,2.6,-2.6,,
14,5971,5,5,0,10,0,0,"[1, 3, 5, 6, 9]","[2, 4, 7, 8, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,11.4,1.2,-10.200000000000001,0.7,56.2,-55.5,,
14,5972,6,4,0,10,0,0,"[2, 3, 5, 6, 9, 10]","[1, 4, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,10.5,4.0,-6.5,0.8,25.9,-25.099999999999998,,
14,5973,5,5,0,10,0,0,"[1, 3, 5, 7, 8]","[2, 4, 6, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,11.4,1.2,-10.200000000000001,1.0,15.5,-14.5,,
14,5975,5,5,0,10,0,0,"[1, 3, 5, 7, 8]","[2, 4, 6, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,10.6,1.7,-8.9,0.8,10.0,-9.2,,
14,5976,8,2,0,10,0,0,"[1, 2, 3, 4, 7, 8, 9, 10]","[5, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,6.2,1.4,-4.800000000000001,3.1,23.8,-20.7,,
14,5977,8,2,0,10,0,0,"[2, 3, 4, 5, 6, 8, 9, 10]","[1, 7]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,6.4,2.1,-4.300000000000001,9.8,119.0,-109.2,,
14,5978,8,2,0,10,0,0,"[1, 3, 5, 6, 7, 8, 9, 10]","[2, 4]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,9.5,2.5,-7.0,4.3,24.1,-19.8,,
14,5979,1,9,0,4,6,0,[1],"[2, 3, 4, 5, 6, 7, 8, 9, 10]","[1, 2, 4, 5]","[3, 6, 7, 8, 9, 10]",0.9,0.6,-0.30000000000000004,22.7,19.4,-3.3000000000000007,0.1,2.2,-2.1,,
14,5980,9,1,0,1,9,0,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",[1],[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.1,0.9,0.8,12.7,23.8,11.100000000000001,1.3,0.2,1.1,,
14,5981,5,5,0,10,0,0,"[1, 2, 7, 8, 9]","[3, 4, 5, 6, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.5,0.0,-0.5,14.7,2.6,-12.1,1.4,32.4,-31.0,,
14,5983,8,2,0,10,0,0,"[2, 3, 4, 5, 6, 7, 9, 10]","[1, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,11.9,8.4,-3.5,1.4,7.1,-5.699999999999999,,
14,5984,8,2,0,10,0,0,"[1, 2, 3, 4, 6, 8, 9, 10]","[5, 7]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.2,0.0,-0.2,7.3,0.5,-6.8,4.9,133.1,-128.2,,
